1.998000000000000000e+03,2.120000000000000000e+03,2.031000000000000000e+03,1.990000000000000000e+03,2.083000000000000000e+03,2.116000000000000000e+03,9.424529999999999852e-01,9.837519999999999598e-01,1.004019999999999913e+00,9.591929999999999623e-01,9.442340000000000177e-01,1.043819999999999970e+00,1.065330000000000110e+00,1.017759999999999998e+00,1.001889999999999947e+00,1.020599999999999952e+00,9.750360000000000138e-01,9.598299999999999610e-01,9.553530000000000078e-01,9.404540000000000122e-01,9.844049999999999745e-01,5.980000000000000000e+05
2.148000000000000000e+03,2.318000000000000000e+03,2.230000000000000000e+03,2.231000000000000000e+03,2.335000000000000000e+03,2.450000000000000000e+03,9.266609999999999570e-01,9.632290000000000019e-01,9.627970000000000139e-01,9.199140000000000095e-01,8.767350000000000421e-01,1.039460000000000051e+00,1.038999999999999924e+00,9.927190000000000181e-01,9.461220000000000185e-01,9.995519999999999960e-01,9.550319999999999920e-01,9.102040000000000131e-01,9.554599999999999760e-01,9.106119999999999770e-01,9.530610000000000470e-01,6.000000000000000000e+05
2.348000000000000000e+03,2.467000000000000000e+03,2.466000000000000000e+03,2.472000000000000000e+03,2.556000000000000000e+03,2.686000000000000000e+03,9.517630000000000257e-01,9.521490000000000231e-01,9.498379999999999601e-01,9.186229999999999674e-01,8.741619999999999946e-01,1.000410000000000021e+00,9.979770000000000030e-01,9.651800000000000379e-01,9.184660000000000046e-01,9.975730000000000430e-01,9.647890000000000077e-01,9.180939999999999657e-01,9.671359999999999957e-01,9.203280000000000349e-01,9.516010000000000302e-01,6.020000000000000000e+05
1.998000000000000000e+03,2.220000000000000000e+03,2.151000000000000000e+03,2.471000000000000000e+03,2.713000000000000000e+03,2.591000000000000000e+03,9.000000000000000222e-01,9.288699999999999735e-01,8.085799999999999654e-01,7.364540000000000530e-01,7.711310000000000109e-01,1.032080000000000108e+00,8.984220000000000539e-01,8.182819999999999538e-01,8.568120000000000180e-01,8.704979999999999940e-01,7.928490000000000260e-01,8.301809999999999468e-01,9.108000000000000540e-01,9.536860000000000337e-01,1.047090000000000076e+00,6.040000000000000000e+05
1.973000000000000000e+03,2.120000000000000000e+03,2.031000000000000000e+03,1.990000000000000000e+03,2.082000000000000000e+03,2.164000000000000000e+03,9.306600000000000428e-01,9.714429999999999454e-01,9.914570000000000327e-01,9.476459999999999884e-01,9.117380000000000484e-01,1.043819999999999970e+00,1.065330000000000110e+00,1.018250000000000099e+00,9.796669999999999545e-01,1.020599999999999952e+00,9.755040000000000378e-01,9.385400000000000409e-01,9.558119999999999949e-01,9.195929999999999938e-01,9.621070000000000455e-01,6.060000000000000000e+05
1.973000000000000000e+03,2.169000000000000000e+03,2.071000000000000000e+03,1.990000000000000000e+03,2.114000000000000000e+03,2.116000000000000000e+03,9.096360000000000001e-01,9.526799999999999713e-01,9.914570000000000327e-01,9.333019999999999650e-01,9.324200000000000266e-01,1.047320000000000029e+00,1.089949999999999974e+00,1.026019999999999932e+00,1.025050000000000017e+00,1.040699999999999958e+00,9.796589999999999465e-01,9.787329999999999641e-01,9.413430000000000408e-01,9.404540000000000122e-01,9.990550000000000264e-01,6.080000000000000000e+05
2.174000000000000000e+03,2.417000000000000000e+03,2.348000000000000000e+03,2.327000000000000000e+03,2.429000000000000000e+03,2.544000000000000000e+03,8.994619999999999838e-01,9.258939999999999948e-01,9.342500000000000249e-01,8.950190000000000090e-01,8.545599999999999863e-01,1.029390000000000027e+00,1.038680000000000048e+00,9.950599999999999445e-01,9.500790000000000068e-01,1.009020000000000028e+00,9.666529999999999845e-01,9.229559999999999986e-01,9.580070000000000530e-01,9.147009999999999863e-01,9.547959999999999781e-01,6.100000000000000000e+05
1.998000000000000000e+03,2.170000000000000000e+03,2.110000000000000000e+03,2.087000000000000000e+03,2.240000000000000000e+03,2.259000000000000000e+03,9.207370000000000276e-01,9.469189999999999552e-01,9.573549999999999560e-01,8.919639999999999791e-01,8.844619999999999704e-01,1.028440000000000021e+00,1.039770000000000083e+00,9.687500000000000000e-01,9.606019999999999559e-01,1.011020000000000030e+00,9.419640000000000235e-01,9.340420000000000389e-01,9.316959999999999686e-01,9.238600000000000145e-01,9.915890000000000537e-01,6.120000000000000000e+05
2.125000000000000000e+03,2.269000000000000000e+03,2.190000000000000000e+03,2.231000000000000000e+03,2.366000000000000000e+03,2.259000000000000000e+03,9.365360000000000351e-01,9.703199999999999603e-01,9.524880000000000013e-01,8.981400000000000494e-01,9.406820000000000181e-01,1.036070000000000046e+00,1.017030000000000101e+00,9.590030000000000499e-01,1.004429999999999934e+00,9.816230000000000233e-01,9.256130000000000191e-01,9.694559999999999844e-01,9.429419999999999469e-01,9.876049999999999551e-01,1.047369999999999912e+00,6.140000000000000000e+05
1.873000000000000000e+03,2.020000000000000000e+03,1.913000000000000000e+03,1.846000000000000000e+03,1.956000000000000000e+03,2.022000000000000000e+03,9.272280000000000522e-01,9.790900000000000158e-01,1.014629999999999921e+00,9.575660000000000283e-01,9.263109999999999955e-01,1.055930000000000035e+00,1.094260000000000010e+00,1.032720000000000082e+00,9.990109999999999824e-01,1.036289999999999933e+00,9.780159999999999965e-01,9.460929999999999618e-01,9.437630000000000186e-01,9.129570000000000185e-01,9.673589999999999689e-01,6.160000000000000000e+05
1.822000000000000000e+03,1.920000000000000000e+03,1.833000000000000000e+03,1.798000000000000000e+03,1.893000000000000000e+03,1.974000000000000000e+03,9.489579999999999682e-01,9.939989999999999659e-01,1.013349999999999973e+00,9.624930000000000430e-01,9.229990000000000139e-01,1.047460000000000058e+00,1.067849999999999966e+00,1.014259999999999939e+00,9.726439999999999531e-01,1.019470000000000098e+00,9.683040000000000536e-01,9.285710000000000353e-01,9.498149999999999649e-01,9.108410000000000117e-01,9.589670000000000138e-01,6.180000000000000000e+05
1.924000000000000000e+03,2.120000000000000000e+03,2.031000000000000000e+03,1.943000000000000000e+03,2.082000000000000000e+03,2.164000000000000000e+03,9.075469999999999926e-01,9.473169999999999646e-01,9.902210000000000178e-01,9.241110000000000158e-01,8.890940000000000509e-01,1.043819999999999970e+00,1.091099999999999959e+00,1.018250000000000099e+00,9.796669999999999545e-01,1.045290000000000052e+00,9.755040000000000378e-01,9.385400000000000409e-01,9.332369999999999832e-01,8.978739999999999499e-01,9.621070000000000455e-01,6.200000000000000000e+05
2.075000000000000000e+03,2.269000000000000000e+03,2.111000000000000000e+03,2.183000000000000000e+03,2.302000000000000000e+03,2.259000000000000000e+03,9.144999999999999796e-01,9.829459999999999864e-01,9.505270000000000108e-01,9.013900000000000245e-01,9.185480000000000311e-01,1.074850000000000083e+00,1.039400000000000102e+00,9.856650000000000134e-01,1.004429999999999934e+00,9.670180000000000442e-01,9.170289999999999830e-01,9.344839999999999813e-01,9.483059999999999823e-01,9.663570000000000215e-01,1.019030000000000102e+00,6.220000000000000000e+05
1.873000000000000000e+03,1.970000000000000000e+03,1.913000000000000000e+03,1.799000000000000000e+03,1.893000000000000000e+03,1.974000000000000000e+03,9.507609999999999673e-01,9.790900000000000158e-01,1.041130000000000111e+00,9.894349999999999534e-01,9.488349999999999840e-01,1.029800000000000049e+00,1.095050000000000079e+00,1.040680000000000049e+00,9.979740000000000277e-01,1.063369999999999926e+00,1.010569999999999968e+00,9.690980000000000150e-01,9.503430000000000488e-01,9.113480000000000469e-01,9.589670000000000138e-01,6.240000000000000000e+05
1.973000000000000000e+03,2.070000000000000000e+03,2.031000000000000000e+03,1.942000000000000000e+03,2.019000000000000000e+03,2.116000000000000000e+03,9.531399999999999872e-01,9.714429999999999454e-01,1.015959999999999974e+00,9.772159999999999735e-01,9.324200000000000266e-01,1.019200000000000106e+00,1.065909999999999913e+00,1.025260000000000060e+00,9.782610000000000472e-01,1.045830000000000037e+00,1.005940000000000056e+00,9.598299999999999610e-01,9.618619999999999948e-01,9.177689999999999459e-01,9.541589999999999794e-01,6.260000000000000000e+05
1.951000000000000000e+03,2.071000000000000000e+03,1.993000000000000000e+03,1.991000000000000000e+03,2.019000000000000000e+03,2.116000000000000000e+03,9.420570000000000332e-01,9.789259999999999629e-01,9.799099999999999477e-01,9.663199999999999568e-01,9.220230000000000370e-01,1.039139999999999953e+00,1.040180000000000105e+00,1.025760000000000005e+00,9.787329999999999641e-01,1.000999999999999890e+00,9.871220000000000550e-01,9.418710000000000138e-01,9.861320000000000086e-01,9.409260000000000401e-01,9.541589999999999794e-01,6.280000000000000000e+05
1.799000000000000000e+03,1.871000000000000000e+03,1.795000000000000000e+03,1.751000000000000000e+03,1.767000000000000000e+03,1.784000000000000000e+03,9.615179999999999838e-01,1.002229999999999954e+00,1.027409999999999934e+00,1.018110000000000070e+00,1.008410000000000029e+00,1.042340000000000044e+00,1.068529999999999980e+00,1.058859999999999912e+00,1.048769999999999980e+00,1.025130000000000097e+00,1.015849999999999920e+00,1.006170000000000009e+00,9.909449999999999648e-01,9.815019999999999856e-01,9.904709999999999903e-01,6.300000000000000000e+05
1.725000000000000000e+03,1.872000000000000000e+03,1.755000000000000000e+03,1.704000000000000000e+03,1.735000000000000000e+03,1.831000000000000000e+03,9.214740000000000153e-01,9.829059999999999464e-01,1.012320000000000109e+00,9.942360000000000086e-01,9.421079999999999455e-01,1.066670000000000007e+00,1.098589999999999955e+00,1.078959999999999919e+00,1.022389999999999910e+00,1.029930000000000012e+00,1.011530000000000040e+00,9.584930000000000394e-01,9.821330000000000338e-01,9.306389999999999940e-01,9.475700000000000234e-01,6.320000000000000000e+05
1.823000000000000000e+03,1.921000000000000000e+03,1.874000000000000000e+03,1.751000000000000000e+03,1.861000000000000000e+03,1.880000000000000000e+03,9.489849999999999675e-01,9.727850000000000108e-01,1.041120000000000045e+00,9.795810000000000350e-01,9.696810000000000151e-01,1.025079999999999991e+00,1.097089999999999899e+00,1.032240000000000046e+00,1.021810000000000107e+00,1.070249999999999924e+00,1.006990000000000052e+00,9.968089999999999451e-01,9.408919999999999506e-01,9.313829999999999609e-01,9.898940000000000516e-01,6.340000000000000000e+05
1.899000000000000000e+03,2.021000000000000000e+03,2.031000000000000000e+03,1.942000000000000000e+03,2.051000000000000000e+03,2.164000000000000000e+03,9.396339999999999693e-01,9.350070000000000325e-01,9.778580000000000050e-01,9.258899999999999908e-01,8.775420000000000442e-01,9.950759999999999605e-01,1.040680000000000049e+00,9.853730000000000544e-01,9.339190000000000547e-01,1.045830000000000037e+00,9.902490000000000459e-01,9.385400000000000409e-01,9.468550000000000022e-01,8.974119999999999875e-01,9.477820000000000134e-01,6.360000000000000000e+05
2.125000000000000000e+03,2.269000000000000000e+03,2.230000000000000000e+03,2.519000000000000000e+03,2.839000000000000000e+03,2.733000000000000000e+03,9.365360000000000351e-01,9.529149999999999565e-01,8.435890000000000333e-01,7.485030000000000294e-01,7.775339999999999474e-01,1.017490000000000006e+00,9.007540000000000546e-01,7.992249999999999632e-01,8.302230000000000443e-01,8.852719999999999478e-01,7.854879999999999640e-01,8.159530000000000394e-01,8.872839999999999616e-01,9.216980000000000173e-01,1.038790000000000102e+00,6.380000000000000000e+05
2.049000000000000000e+03,2.120000000000000000e+03,2.111000000000000000e+03,2.040000000000000000e+03,2.082000000000000000e+03,2.164000000000000000e+03,9.665089999999999515e-01,9.706299999999999928e-01,1.004410000000000025e+00,9.841499999999999693e-01,9.468579999999999774e-01,1.004259999999999931e+00,1.039220000000000033e+00,1.018250000000000099e+00,9.796669999999999545e-01,1.034799999999999942e+00,1.013929999999999998e+00,9.755080000000000418e-01,9.798270000000000035e-01,9.426989999999999537e-01,9.621070000000000455e-01,6.400000000000000000e+05
2.174000000000000000e+03,2.269000000000000000e+03,2.269000000000000000e+03,2.135000000000000000e+03,2.208000000000000000e+03,2.259000000000000000e+03,9.581309999999999549e-01,9.581309999999999549e-01,1.018270000000000008e+00,9.846009999999999485e-01,9.623730000000000340e-01,1.000000000000000000e+00,1.062759999999999927e+00,1.027630000000000043e+00,1.004429999999999934e+00,1.062759999999999927e+00,1.027630000000000043e+00,1.004429999999999934e+00,9.669379999999999642e-01,9.451079999999999481e-01,9.774239999999999595e-01,6.420000000000000000e+05
1.924000000000000000e+03,2.021000000000000000e+03,1.952000000000000000e+03,1.895000000000000000e+03,1.956000000000000000e+03,2.022000000000000000e+03,9.520039999999999614e-01,9.856559999999999766e-01,1.015300000000000091e+00,9.836399999999999588e-01,9.515329999999999622e-01,1.035349999999999993e+00,1.066489999999999938e+00,1.033230000000000093e+00,9.995049999999999768e-01,1.030080000000000107e+00,9.979550000000000365e-01,9.653810000000000446e-01,9.688139999999999530e-01,9.371909999999999963e-01,9.673589999999999689e-01,6.440000000000000000e+05
1.801000000000000000e+03,1.922000000000000000e+03,1.835000000000000000e+03,1.751000000000000000e+03,1.829000000000000000e+03,1.879000000000000000e+03,9.370450000000000168e-01,9.814709999999999823e-01,1.028559999999999919e+00,9.846909999999999830e-01,9.584890000000000354e-01,1.047409999999999952e+00,1.097660000000000080e+00,1.050850000000000062e+00,1.022880000000000011e+00,1.047970000000000068e+00,1.003279999999999950e+00,9.765829999999999789e-01,9.573540000000000383e-01,9.318790000000000129e-01,9.733899999999999775e-01,6.460000000000000000e+05
2.049000000000000000e+03,2.220000000000000000e+03,2.111000000000000000e+03,2.040000000000000000e+03,2.114000000000000000e+03,2.116000000000000000e+03,9.229730000000000434e-01,9.706299999999999928e-01,1.004410000000000025e+00,9.692530000000000312e-01,9.683359999999999745e-01,1.051630000000000065e+00,1.088240000000000096e+00,1.050140000000000073e+00,1.049150000000000027e+00,1.034799999999999942e+00,9.985810000000000519e-01,9.976369999999999960e-01,9.649950000000000472e-01,9.640830000000000233e-01,9.990550000000000264e-01,6.480000000000000000e+05
2.099000000000000000e+03,2.220000000000000000e+03,2.190000000000000000e+03,2.087000000000000000e+03,2.208000000000000000e+03,2.306000000000000000e+03,9.454949999999999743e-01,9.584479999999999666e-01,1.005749999999999922e+00,9.506339999999999790e-01,9.102339999999999876e-01,1.013700000000000045e+00,1.063730000000000064e+00,1.005430000000000046e+00,9.627059999999999507e-01,1.049350000000000005e+00,9.918479999999999519e-01,9.496959999999999846e-01,9.451990000000000114e-01,9.050300000000000011e-01,9.575019999999999643e-01,6.500000000000000000e+05
2.099000000000000000e+03,2.269000000000000000e+03,2.151000000000000000e+03,2.135000000000000000e+03,2.114000000000000000e+03,2.306000000000000000e+03,9.250770000000000381e-01,9.758250000000000535e-01,9.831379999999999564e-01,9.929040000000000088e-01,9.102339999999999876e-01,1.054859999999999909e+00,1.062759999999999927e+00,1.073320000000000052e+00,9.839550000000000241e-01,1.007489999999999997e+00,1.017500000000000071e+00,9.327839999999999465e-01,1.009929999999999994e+00,9.258459999999999468e-01,9.167389999999999706e-01,6.520000000000000000e+05
1.824000000000000000e+03,1.921000000000000000e+03,1.834000000000000000e+03,1.799000000000000000e+03,1.829000000000000000e+03,1.926000000000000000e+03,9.495050000000000434e-01,9.945469999999999589e-01,1.013900000000000023e+00,9.972659999999999858e-01,9.470399999999999929e-01,1.047439999999999927e+00,1.067819999999999991e+00,1.050300000000000011e+00,9.974039999999999573e-01,1.019460000000000033e+00,1.002729999999999899e+00,9.522329999999999961e-01,9.835979999999999723e-01,9.340600000000000014e-01,9.496369999999999534e-01,6.540000000000000000e+05
1.751000000000000000e+03,1.923000000000000000e+03,1.796000000000000000e+03,1.752000000000000000e+03,1.735000000000000000e+03,1.831000000000000000e+03,9.105560000000000320e-01,9.749440000000000328e-01,9.994290000000000118e-01,1.009220000000000006e+00,9.563080000000000469e-01,1.070710000000000051e+00,1.097599999999999909e+00,1.108360000000000012e+00,1.050249999999999906e+00,1.025109999999999966e+00,1.035160000000000080e+00,9.808850000000000069e-01,1.009800000000000031e+00,9.568539999999999823e-01,9.475700000000000234e-01,6.560000000000000000e+05
1.974000000000000000e+03,2.170000000000000000e+03,2.031000000000000000e+03,1.991000000000000000e+03,2.145000000000000000e+03,2.164000000000000000e+03,9.096769999999999579e-01,9.719349999999999934e-01,9.914619999999999544e-01,9.202799999999999869e-01,9.122000000000000108e-01,1.068440000000000056e+00,1.089900000000000091e+00,1.011649999999999938e+00,1.002769999999999939e+00,1.020089999999999941e+00,9.468529999999999447e-01,9.385400000000000409e-01,9.282049999999999468e-01,9.200549999999999562e-01,9.912199999999999900e-01,6.580000000000000000e+05
2.274000000000000000e+03,2.417000000000000000e+03,2.348000000000000000e+03,2.374000000000000000e+03,2.492000000000000000e+03,2.543000000000000000e+03,9.408360000000000056e-01,9.684840000000000115e-01,9.578769999999999785e-01,9.125199999999999978e-01,8.942189999999999861e-01,1.029390000000000027e+00,1.018110000000000070e+00,9.699039999999999884e-01,9.504519999999999635e-01,9.890480000000000382e-01,9.422150000000000247e-01,9.233190000000000008e-01,9.526480000000000503e-01,9.335430000000000117e-01,9.799449999999999550e-01,6.600000000000000000e+05
2.175000000000000000e+03,2.318000000000000000e+03,2.309000000000000000e+03,2.183000000000000000e+03,2.240000000000000000e+03,2.354000000000000000e+03,9.383089999999999486e-01,9.419659999999999700e-01,9.963349999999999707e-01,9.709820000000000118e-01,9.239589999999999748e-01,1.003900000000000015e+00,1.061839999999999895e+00,1.034820000000000073e+00,9.847069999999999990e-01,1.057719999999999994e+00,1.030799999999999939e+00,9.808839999999999781e-01,9.745540000000000314e-01,9.273580000000000156e-01,9.515719999999999734e-01,6.620000000000000000e+05
1.951000000000000000e+03,1.971000000000000000e+03,1.914000000000000000e+03,1.847000000000000000e+03,1.893000000000000000e+03,1.974000000000000000e+03,9.898529999999999829e-01,1.019330000000000069e+00,1.056310000000000082e+00,1.030640000000000001e+00,9.883490000000000331e-01,1.029779999999999918e+00,1.067139999999999977e+00,1.041199999999999903e+00,9.984800000000000342e-01,1.036280000000000090e+00,1.011090000000000044e+00,9.696050000000000502e-01,9.757000000000000117e-01,9.356640000000000512e-01,9.589670000000000138e-01,6.640000000000000000e+05
